lat,lng,s2_id
-6.3146314,106.7853284,3344466139764752384
-7.0156199,110.4647774,3346328815541420032
-7.3318099,112.7303235,3303385121175896064
-6.2913169,106.8306698,3344470331652833280
-6.1215049,106.8976331,3344520771748757504
-6.2376994,106.9341863,3344358971740782592
-8.7673823,115.1785575,3301776776182628352
-6.1909029,106.8251204,3344472633755303936
-8.6262767,115.1879439,3301763925640478720
-6.2342209,106.6811065,3344479299544547328
-6.2610556,106.9535602,3344359246618689536
-6.9448271,107.6305663,3344178239516966912
-6.1360842,106.8026249,3344518607085240320
-6.205528,106.8176533,3344475382534373376
-2.9641935,104.7515166,3331385902764130304
-6.2168453,106.953007,3344358696862875648
-6.2690572,107.0000691,3344360174331625472
-7.7938881,110.3638871,3349086184545452032
-5.1871433,119.4600786,3296320793327173632
-7.2828364,112.7212159,3303385877090140160
-1.2311526,116.8303735,3310506108233187328
-6.1982,106.9287407,3344357322473340928
-6.2104895,106.8515786,3344472977352687616
-5.155106,119.436612,3296321274363510784
-6.5682059,106.7804565,3344420097715339264
-6.9429736,107.592007,3344178617474088960
-2.9398633,104.7360876,3331384150417473536
-7.3293448,112.7775624,3303384571420082176
-6.1953889,106.8197407,3344472633755303936
-5.1242902,119.4143701,3296356355656384512
-6.1961291,106.8737913,3344473080431902720
-6.1182627,106.7833643,3344518194768379904
-6.1491675,106.7337187,3344476825643384832
-6.2849823,106.7209634,3344479780580884480
-6.3134998,106.7407429,3344467995190624256
-6.905123,107.6977941,3344165973090369536
-2.9519394,104.7594851,3331386658678374400
-6.9101289,107.6076729,3344175868695019520
-7.8210206,110.397419,3349085016314347520
-6.890436,107.6091397,3344176006133972992
-6.1744016,106.794471,3344475107656466432
-2.9509945,104.7543839,3331386658678374400
-6.917008,107.608003,3344175868695019520
-7.2727661,112.8073044,3303383746786361344
-7.3047287,112.774741,3303384090383745024
3.5960384,98.6883315,3472611471202975744
-6.3738454,106.815974,3344466620801089536
-6.188448,106.8751841,3344473527108501504
-6.910302,107.6091105,3344175868695019520
-6.8941522,107.6305209,3344177449242984448
-6.2278439,106.8492277,3344472015280013312
-2.9690977,104.7550102,3331386589958897664
-2.9192869,104.7414171,3331383909899304960
-6.9029148,107.597215,3344176074853449728
-6.8907727,107.6168529,3344175971774234624
-8.6604656,115.2465545,3301772275056902144
-6.291952,106.7971486,3344470159854141440
-6.9049366,107.6074291,3344175903054757888
-7.776855,110.3180464,3349261694089035776
-6.3307484,106.8511233,3344465555649200128
-7.3336215,112.785779,3303384571420082176
-5.1852607,119.4499455,3296320862046650368
-6.298723,106.6469732,3344480502135390208
-6.2353364,106.5888287,3344481498567802880
-6.1973283,106.9147604,3344357356833079296
-7.339929,112.7181099,3303385189895372800
-6.9919114,110.4188405,3346327750389530624
1.482188,124.8491172,3641007724310822912
-7.3169664,112.790621,3303384365261651968
-2.9832353,104.737661,3331386005843345408
-6.151762,106.863191,3344474248663007232
-6.9941799,110.4321929,3346329159138803712
-7.2362715,112.7795506,3303383437548716032
-7.2785506,112.7537192,3303385705291448320
-5.0907037,119.5294402,3296348590355513344
-5.1318058,119.4301535,3296350445781385216
-6.1847585,106.7979797,3344475279455158272
-6.3093358,106.9101192,3344465108972601344
-7.8006931,110.3903668,3349085462990946304
-7.7579056,110.3861776,3349087868172632064
-6.2773379,106.7722322,3344469953695711232
-7.2929797,112.7193817,3303385430413541376
-7.3621856,112.7441223,3303360382164271104
-6.2491256,106.7779057,3344469300860682240
-6.2017729,106.8939847,3344473286590332928
-6.9279945,107.5965836,3344175731256066048
-6.196751,106.9371173,3344357494272032768
-6.9148908,107.5958088,3344175696896327680
-6.9805714,110.4036237,3346327681670053888
-6.2146248,106.8261219,3344472496316350464
-2.9417756,104.739683,3331384150417473536
-6.3067162,106.7897902,3344466036685537280
-6.8871373,107.5813805,3344176177932664832
-7.225444,112.7412201,3303382509835780096
-6.8951773,107.5974601,3344176040493711360
-7.781572,110.408544,3349088143050539008
-6.212368,106.8336776,3344472530676088832
-6.9995154,110.4019354,3346327441151885312
-5.1419579,119.4759542,3296321755399847936
-6.2599705,106.8113287,3344469747537281024
-6.3234016,106.8918949,3344465040253124608
-6.1855598,106.6098529,3344484419145564160
-6.1937448,106.8584934,3344472874273472512
-6.2396242,106.8128398,3344469610098327552
3.5223992,98.6163272,3472597967825797120
-2.9793912,104.7208153,3331385627886223360
-6.88103,107.597735,3344176212292403200
-5.1419819,119.4210042,3296350514500861952
-6.2539515,106.9402545,3344359109179736064
-6.174628,106.8220321,3344474489181175808
3.5834022,98.6777653,3472611539922452480
-6.2775322,106.8112503,3344469781897019392
-6.190814,106.9586055,3344357081955172352
-6.8849928,107.6003015,3344176658969001984
-6.2851883,106.8199909,3344470400372310016
-6.2425541,106.925509,3344358971740782592
-6.9942872,110.345933,3346327063194763264
-6.2370074,106.8305559,3344472393237135360
-6.2497068,107.013284,3344360895886131200
-2.8948291,104.7043831,3331382844747415552
-7.8111417,110.3930216,3349085394271469568
-7.7459415,110.3925191,3349087180977864704
-6.293988,106.961753,3344359796374503424
-6.364392,106.833915,3344463768942804992
-6.1808028,106.8195025,3344472668115042304
-1.2753092,116.8569957,3310505008721559552
-6.1548927,106.8532221,3344474214303268864
-7.285139,112.7883923,3303384193462960128
-6.9469929,107.6228528,3344178239516966912
-5.1479478,119.4297529,3296321240003772416
-6.2566614,106.8738446,3344471362444984320
-8.7437063,115.1637231,3301776398225506304
-6.1991289,106.721007,3344478921587425280
-6.2943592,106.7080057,3344479849300361216
-6.2572683,106.8521429,3344470606530740224
-7.2749741,112.7545976,3303385739651186688
-6.2396855,106.77014,3344469060342513664
-5.1502556,119.407049,3296385698872950784
-5.1411835,119.439334,3296350480141123584
3.6013167,98.6910187,3472611299404283904
-8.6472796,115.2232673,3301771175545274368
3.5667162,98.660751,3472609718856318976
-6.8910776,107.5720445,3344175422018420736
-5.1394152,119.4094577,3296356390016122880
-2.9837439,104.7508517,3331385971483607040
3.5401975,98.6266821,3472598002185535488
-6.208139,106.8297793,3344472530676088832
-6.8744514,107.6197425,3344176590249525248
-2.9510344,104.7659951,3331386693038112768
-7.0383193,110.457062,3346328712462204928
-6.2425262,106.851135,3344472187078705152
3.5340434,98.6861903,3472621229368672256
-6.238702,106.8176249,3344469610098327552
-6.18028,106.884,3344473458389024768
-5.1885596,119.4760316,3296322373875138560
-7.2917499,112.6736774,3303386255047262208
-6.1873637,106.8345493,3344472736834519040
-6.2267021,106.801254,3344469507019112448
-6.1995002,106.8685761,3344473080431902720
-2.9377221,104.7388462,3331383978618781696
-7.7812876,110.3606523,3349086287624667136
-1.2656556,116.8515438,3310505146160513024
-6.89148,107.6106591,3344175971774234624
-7.228056,112.7408637,3303382750353948672
-6.3430681,106.7357652,3344467479794548736
-2.9558815,104.7484083,3331384081697996800
-6.1937538,106.8160491,3344475348174635008
-2.930424,104.792023,3331387036635496448
-6.1950814,106.8211101,3344472633755303936
-8.6749211,115.182211,3301779765479866368
-6.242604,106.852405,3344472187078705152
-6.1557091,106.8496887,3344474386101960704
-2.9746936,104.7742895,3331386555599159296
-6.297854,106.8627688,3344465349490769920
-6.8955932,107.6017975,3344176006133972992
-2.9471671,104.7491905,3331384047338258432
-7.7534749,110.3605584,3349087077898649600
-7.7632242,110.4173489,3349087730733678592
-6.2592446,106.750624,3344469129061990400
-6.2439824,106.7906152,3344469266500943872
-6.2064395,106.777382,3344475623052541952
-6.3582383,106.842322,3344463975101235200
-6.2982483,106.8712171,3344465315131031552
-5.2148458,119.4491623,3296319968693452800
-5.1389699,119.4521517,3296350377061908480
-6.9832973,110.4315153,3346329193498542080
-7.3720577,112.6362534,3303358148781277184
-6.2331123,106.8444335,3344472015280013312
-6.8708617,107.587732,3344176246652141568
-5.157432,119.446476,3296321308723249152
-6.2881276,107.0301396,3344360449209532416
-6.1706103,106.8727037,3344473595827978240
-7.7609945,110.4033414,3349087799453155328
-7.7852835,110.3651954,3349086287624667136
-7.2724341,112.7815253,3303383884225314816
-6.1832569,106.7102493,3344478852867948544
-2.9737498,104.759523,3331386589958897664
3.575472,98.6646704,3472609753216057344
-6.2155428,106.8312046,3344472530676088832
-6.3766933,106.8981622,3344464387418095616
-2.9749703,104.7258899,3331385799684915200
-6.9710224,110.4238505,3346443542707830784
-6.1610712,106.7774199,3344475004577251328
-7.7343173,110.3992881,3349087215337603072
-7.0215175,110.4620415,3346328815541420032
-7.2676526,112.6954677,3303388832027639808
-7.8136649,110.3572905,3349085566070161408
-1.1504268,116.8608989,3310507894939582464
-6.1768026,106.7878564,3344475073296728064
-8.7283196,115.1732059,3301779147004575744
-7.2793853,112.6988955,3303386014529093632
-6.1932745,106.8730611,3344473527108501504
-7.016198,110.4533243,3346328849901158400
-6.2094716,106.8847284,3344473149151379456
-2.932953,104.7974149,3331387036635496448
-6.2839952,106.8268443,3344470400372310016
-6.1603633,106.83485,3344474420461699072
-6.9145745,107.6145163,3344175834335281152
-6.199732,106.822703,3344472599395565568
-6.191399,106.829662,3344472736834519040
-7.2341457,112.7340412,3303382784713687040
-5.1713939,119.438926,3296321068205080576
-7.7531637,110.3828295,3349087146618126336
-2.9897808,104.7477187,3331386074562822144
-7.317096,112.752556,3303384949377204224
-2.9933553,104.7485068,3331386074562822144
-6.3187119,106.827482,3344465761807630336
-7.8083925,110.3893865,3349085428631207936
-6.1906266,106.7639643,3344475897930448896
-6.9202657,107.6215204,3344175799975542784
-2.9948141,104.81188,3331388136147124224
-6.1470192,106.8352003,3344474592260390912
-7.0025634,110.4732474,3346329434016710656
-6.8948749,107.6109431,3344175971774234624
-6.2452104,106.8038276,3344469644458065920
-6.2152358,106.820449,3344472496316350464
-7.3089555,112.7358849,3303385327334326272
-5.132714,119.413281,3296356355656384512
-7.2759831,112.7561112,3303385739651186688
-6.2950777,106.8454732,3344470778329432064
3.5424441,98.6872814,3472610062453702656
-7.0045736,110.4442776,3346329090419326976
-7.3128959,112.7290824,3303385327334326272
-2.9841879,104.7602851,3331386143282298880
-6.9889244,107.649392,3344179923144146944
-6.1452664,106.8938784,3344473870705885184
-6.217425,106.8129173,3344475416894111744
-6.2025911,106.7429438,3344476069729140736
-6.9829964,110.4120502,3346327681670053888
-7.2959525,112.7599738,3303385602212233216
-2.977837,104.752363,3331386143282298880
-6.2628143,106.950475,3344359246618689536
-7.2795583,112.7573827,3303385705291448320
-6.2403241,106.8545629,3344472083999490048
-5.1561159,119.4587371,3296321411802464256
-6.3508605,106.8301903,3344463940741496832
-6.1997869,106.8858341,3344473114791641088
-6.2247829,106.8292895,3344472461956612096
-6.1925319,106.8848618,3344473492748763136
-6.9253615,107.5615208,3344175559457374208
-6.172365,106.8218166,3344474489181175808
-2.979951,104.7579877,3331386143282298880
-5.1347804,119.4142933,3296356390016122880
-7.6854459,110.4168526,3349093297011294208
-6.9289574,107.6128263,3344178376955920384
-7.2832425,112.7761036,3303383987304529920
-6.2122987,106.8340162,3344472530676088832
-7.0735326,110.4112495,3346325448287059968
-7.3278161,112.7764422,3303384571420082176
-7.2687575,112.7965397,3303383849865576448
-7.2920246,112.7404797,3303385636571971584
-2.9853367,104.7615192,3331386143282298880
-6.4098392,106.7519889,3344460298609229824
-7.2091099,112.7296227,3303382372396826624
1.4541738,124.8299995,3641007002756317184
-5.1511451,119.4147023,3296385698872950784
-2.92412,104.7110809,3331384425295380480
-6.904728,107.598389,3344175903054757888
-6.2571293,106.849748,3344472152718966784
-6.2477634,106.9837421,3344358353265491968
-5.1627438,119.4183405,3296321136924557312
3.601939,98.6805506,3472611677361405952
-6.1691473,106.7891251,3344475073296728064
-5.1512051,119.4118165,3296385698872950784
-1.2477304,116.8710307,3310504596404699136
-7.0106098,110.4825604,3346329571455664128
-6.1810116,106.8109284,3344475245095419904
-6.9395498,107.6712919,3344136732953018368
-6.1972833,106.8626179,3344472908633210880
-2.9986501,104.7539142,3331430055027933184
-6.2148508,106.5990651,3344484144267657216
-6.9241603,107.6191276,3344175799975542784
-6.885456,107.5312761,3344173772750979072
-2.9966144,104.7663985,3331430020668194816
-6.2565451,106.8919519,3344471225006030848
-6.2949897,106.7955238,3344470159854141440
-6.905633,107.606743,3344175903054757888
-6.2242313,106.8425899,3344471980920274944
-6.12895,106.889327,3344520737389019136
-6.8723636,107.6076292,3344176624609263616
-6.8797512,107.5916457,3344176212292403200
-2.9846917,104.7335316,3331386005843345408
-6.2189328,106.8171206,3344469541378850816
-6.2261146,106.8688206,3344471877841059840
-2.9464833,104.7636402,3331386761757589504
-6.123017,106.654729,3344488336155738112
-6.2385308,106.7949418,3344469472659374080
-2.9074204,104.6995471,3331383291424014336
-6.2547165,106.6146666,3344481739085971456
-2.9634324,104.7258431,3331385765325176832
-6.89426,107.6054067,3344176006133972992
-6.2291201,106.84071,3344472393237135360
-6.9067146,107.6075944,3344175903054757888
-6.1985106,106.8409789,3344472565035827200
-6.8711891,107.5735983,3344173566592548864
-2.9749083,104.7215375,3331385799684915200
-6.2404811,106.8015854,3344469644458065920
-7.2821815,112.7407806,3303385670931709952
-6.1681866,106.7650938,3344476516405739520
3.5689706,98.6859312,3472609856295272448
-7.2902946,112.7928178,3303384193462960128
-6.1290727,106.8294035,3344518675804717056
-6.2027167,106.6415784,3344478234392657920
-7.3135959,112.7495417,3303384880657727488
-6.940011,107.6128619,3344178411315658752
-6.3036317,106.8602826,3344465349490769920
-7.2237542,112.5411765,3348428058116751360
-2.9906001,104.7518399,3331386074562822144
-7.0345599,110.4291945,3346328952980373504
-6.1326396,106.8710779,3344520668669542400
-6.9868681,110.4081133,3346327647310315520
-2.9745215,104.753148,3331386589958897664
-1.2628182,116.8399025,3310505386678681600
-6.9886404,110.4238093,3346327750389530624
-6.2725336,106.7420053,3344468544946438144
-1.2339559,116.8170509,3310506280031879168
-7.3667104,112.7238635,3303360244725317632
3.6189284,98.7069305,3472611196325068800
-6.2150559,106.8149683,3344475416894111744
-6.1223594,106.7811877,3344518229128118272
-6.923638,107.702438,3344165938730631168
-6.1898343,106.7862877,3344475691772018688
-6.2368666,106.8687736,3344471431164461056
1.4864593,124.836414,3641007552512131072
-6.1871197,106.8147971,3344475348174635008
-6.9054669,107.6122878,3344175937414496256
-2.9693276,104.7539329,3331386589958897664
-6.145126,106.7600928,3344476688204431360
3.581358,98.676897,3472611539922452480
-2.9761755,104.7418393,3331385937123868672
-5.165385,119.449953,3296321480521940992
-2.9909148,104.7939233,3331386280721252352
-6.1950596,106.8911197,3344473286590332928
-7.7583357,110.3994691,3349087833812893696
3.5675474,98.6595182,3472609409618673664
-5.1329243,119.4095034,3296356355656384512
-6.2174836,106.7605501,3344475966649925632
-6.2483767,106.8224783,3344472290157920256
-7.2237542,112.5411765,3348428058116751360
-7.0027807,110.3810274,3346327475511623680
-6.1958034,106.8472914,3344472771194257408
-6.1595034,106.8466985,3344474386101960704
3.5881257,98.6871791,3472611436843237376
-6.1669202,106.7971173,3344475142016204800
-6.4040808,106.8412132,3344463425345421312
-5.1488825,119.4215379,3296321205644034048
-6.131006,106.656099,3344488370515476480
3.6163009,98.6753111,3472611711721144320
-6.2485446,106.9910565,3344358353265491968
-6.2915825,106.7996595,3344470159854141440
-6.2306315,106.8173306,3344469575738589184
-6.2063198,106.7775973,3344475623052541952
-6.9270711,107.6239948,3344177621041676288
-6.1499522,106.8819349,3344474042504577024
